2026-04-28 18:40:49.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-28 22:01:49.938 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:49.977 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:01:49.977 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:01:49.977 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:01:50.137 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:01:50.139 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/faq/getInfo, Controller: AdminFaqController.getFaqInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384909766","faqId":"1"}
2026-04-28 22:01:50.241 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminFaqServiceImpl, 方法: getFaqInfo, 参数: [1]
2026-04-28 22:01:50.241 [http-nio-8080-exec-6] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 获取常见问题信息
2026-04-28 22:01:50.241 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectById - ==>  Preparing: SELECT faq_id,faq_title,faq_content,deleted,faq_createdTime,faq_updatedTime FROM general_faq WHERE faq_id=? AND deleted=0
2026-04-28 22:01:50.242 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:50.295 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectById - <==      Total: 1
2026-04-28 22:01:50.295 [http-nio-8080-exec-6] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 获取常见问题信息成功
2026-04-28 22:01:50.295 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminFaqServiceImpl, 方法: getFaqInfo, 返回值: {"faqId":1,"faqTitle":"<p><strong>常见问题测试</strong></p>","faqContent":"<p><strong>常见问题测试2</strong></p>","faqCreatedTime":1769600688000,"faqUpdatedTime":1769600695000}, 耗时: 54ms
2026-04-28 22:01:50.466 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/faq/getInfo, Controller: AdminFaqController.getFaqInfo, Status: 200, Duration: 327ms
2026-04-28 22:01:52.418 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:01:52.419 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:52.490 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:01:52.490 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:01:52.491 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:01:53.104 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:01:53.106 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/customerService/getInfo, Controller: AdminCustomerServiceController.getCustomerServiceInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384912271"}
2026-04-28 22:01:53.145 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminCustomerServiceServiceImpl, 方法: getCustomerServiceInfo, 参数: 无参数
2026-04-28 22:01:53.145 [http-nio-8080-exec-7] INFO  c.z.e.s.i.a.AdminCustomerServiceServiceImpl - 获取人工客服信息
2026-04-28 22:01:53.146 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT customerService_id,customerService_title,customerService_content,customerService_updatedTime FROM general_customerService
2026-04-28 22:01:53.146 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 
2026-04-28 22:01:53.220 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 0
2026-04-28 22:01:53.223 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminCustomerServiceServiceImpl, 方法: getCustomerServiceInfo, 返回值: null, 耗时: 78ms
2026-04-28 22:01:53.398 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/customerService/getInfo, Controller: AdminCustomerServiceController.getCustomerServiceInfo, Status: 200, Duration: 292ms
2026-04-28 22:01:54.869 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:01:54.869 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:54.969 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:01:54.970 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:01:54.970 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:01:55.028 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:01:55.030 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/faq/getPage, Controller: AdminFaqController.getFaqPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 22:01:55.082 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminFaqServiceImpl, 方法: getFaqPage, 参数: [10,1,{}]
2026-04-28 22:01:55.082 [http-nio-8080-exec-4] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 分页查询常见问题
2026-04-28 22:01:55.089 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM general_faq WHERE deleted = 0 AND (deleted = ?)
2026-04-28 22:01:55.089 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==> Parameters: 0(Integer)
2026-04-28 22:01:55.193 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList_mpCount - <==      Total: 1
2026-04-28 22:01:55.193 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT faq_id,faq_title,faq_content,deleted,faq_createdTime,faq_updatedTime FROM general_faq WHERE deleted=0 AND (deleted = ?) LIMIT ?
2026-04-28 22:01:55.194 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 0(Integer), 10(Long)
2026-04-28 22:01:55.307 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:01:55.307 [http-nio-8080-exec-4] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 分页查询常见问题成功
2026-04-28 22:01:55.310 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminFaqServiceImpl, 方法: getFaqPage, 返回值: {"records":[{"faqId":1,"faqTitle":"<p><strong>常见问题测试</strong></p>","faqContent":"<p><strong>常见问题测试2</strong></p>","faqCreatedTime":1769600688000,"faqUpdatedTime":1769600695000}],"total":1,"size":10,"current":1}, 耗时: 225ms
2026-04-28 22:01:55.420 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/faq/getPage, Controller: AdminFaqController.getFaqPage, Status: 200, Duration: 390ms
2026-04-28 22:01:56.941 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:01:56.941 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:56.997 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:01:56.998 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:01:56.998 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:01:57.110 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:01:57.112 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/faq/getInfo, Controller: AdminFaqController.getFaqInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384916709","faqId":"1"}
2026-04-28 22:01:57.227 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminFaqServiceImpl, 方法: getFaqInfo, 参数: [1]
2026-04-28 22:01:57.227 [http-nio-8080-exec-3] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 获取常见问题信息
2026-04-28 22:01:57.228 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectById - ==>  Preparing: SELECT faq_id,faq_title,faq_content,deleted,faq_createdTime,faq_updatedTime FROM general_faq WHERE faq_id=? AND deleted=0
2026-04-28 22:01:57.229 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:01:57.335 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectById - <==      Total: 1
2026-04-28 22:01:57.335 [http-nio-8080-exec-3] INFO  c.z.e.s.i.admin.AdminFaqServiceImpl - 获取常见问题信息成功
2026-04-28 22:01:57.336 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminFaqServiceImpl, 方法: getFaqInfo, 返回值: {"faqId":1,"faqTitle":"<p><strong>常见问题测试</strong></p>","faqContent":"<p><strong>常见问题测试2</strong></p>","faqCreatedTime":1769600688000,"faqUpdatedTime":1769600695000}, 耗时: 109ms
2026-04-28 22:01:57.500 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/faq/getInfo, Controller: AdminFaqController.getFaqInfo, Status: 200, Duration: 388ms
2026-04-28 22:02:00.206 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:00.206 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:00.263 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:00.263 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:00.264 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:00.350 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:00.352 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/customerService/getInfo, Controller: AdminCustomerServiceController.getCustomerServiceInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384919678"}
2026-04-28 22:02:00.486 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminCustomerServiceServiceImpl, 方法: getCustomerServiceInfo, 参数: 无参数
2026-04-28 22:02:00.489 [http-nio-8080-exec-8] INFO  c.z.e.s.i.a.AdminCustomerServiceServiceImpl - 获取人工客服信息
2026-04-28 22:02:00.489 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT customerService_id,customerService_title,customerService_content,customerService_updatedTime FROM general_customerService
2026-04-28 22:02:00.489 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 
2026-04-28 22:02:00.547 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:00.547 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 0
2026-04-28 22:02:00.547 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:00.547 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminCustomerServiceServiceImpl, 方法: getCustomerServiceInfo, 返回值: null, 耗时: 58ms
2026-04-28 22:02:00.598 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:00.598 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:00.599 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:00.635 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:00.635 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/customerService/getInfo, Controller: AdminCustomerServiceController.getCustomerServiceInfo, Status: 200, Duration: 283ms
2026-04-28 22:02:00.636 [http-nio-8080-exec-9] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/userGuide/getPage, Controller: AdminUserGuideController.getUserGuidePage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 22:02:00.685 [http-nio-8080-exec-9] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminUserGuideServiceImpl, 方法: getUserGuidePage, 参数: [10,1,{}]
2026-04-28 22:02:00.686 [http-nio-8080-exec-9] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 分页查询使用指南
2026-04-28 22:02:00.694 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM general_userGuide WHERE deleted = 0 AND (deleted = ?)
2026-04-28 22:02:00.695 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==> Parameters: 0(Integer)
2026-04-28 22:02:00.803 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList_mpCount - <==      Total: 1
2026-04-28 22:02:00.803 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT userGuide_id,userGuide_title,userGuide_content,deleted,userGuide_createdTime,userGuide_updatedTime FROM general_userGuide WHERE deleted=0 AND (deleted = ?) LIMIT ?
2026-04-28 22:02:00.805 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 0(Integer), 10(Long)
2026-04-28 22:02:00.846 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:00.848 [http-nio-8080-exec-9] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 分页查询使用指南成功
2026-04-28 22:02:00.851 [http-nio-8080-exec-9] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminUserGuideServiceImpl, 方法: getUserGuidePage, 返回值: {"records":[{"userGuideId":1,"userGuideTitle":"<p>测试12</p>","userGuideContent":"<p>测试1</p>","userGuideCreatedTime":1769600231000,"userGuideUpdatedTime":1769600653000}],"total":1,"size":10,"current":1}, 耗时: 163ms
2026-04-28 22:02:00.923 [http-nio-8080-exec-9] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/userGuide/getPage, Controller: AdminUserGuideController.getUserGuidePage, Status: 200, Duration: 287ms
2026-04-28 22:02:02.779 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:02.780 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:02.818 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:02.819 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:02.820 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:02.857 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:02.860 [http-nio-8080-exec-5] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/userGuide/getInfo, Controller: AdminUserGuideController.getUserGuideInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384922379","userGuideId":"1"}
2026-04-28 22:02:02.894 [http-nio-8080-exec-5] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminUserGuideServiceImpl, 方法: getUserGuideInfo, 参数: [1]
2026-04-28 22:02:02.895 [http-nio-8080-exec-5] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 获取使用指南信息
2026-04-28 22:02:02.895 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.selectById - ==>  Preparing: SELECT userGuide_id,userGuide_title,userGuide_content,deleted,userGuide_createdTime,userGuide_updatedTime FROM general_userGuide WHERE userGuide_id=? AND deleted=0
2026-04-28 22:02:02.896 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:02.934 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.selectById - <==      Total: 1
2026-04-28 22:02:02.936 [http-nio-8080-exec-5] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 获取使用指南信息成功
2026-04-28 22:02:02.939 [http-nio-8080-exec-5] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminUserGuideServiceImpl, 方法: getUserGuideInfo, 返回值: {"userGuideId":1,"userGuideTitle":"<p>测试12</p>","userGuideContent":"<p>测试1</p>","userGuideCreatedTime":1769600231000,"userGuideUpdatedTime":1769600653000}, 耗时: 41ms
2026-04-28 22:02:03.188 [http-nio-8080-exec-5] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/userGuide/getInfo, Controller: AdminUserGuideController.getUserGuideInfo, Status: 200, Duration: 329ms
2026-04-28 22:02:05.478 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:05.478 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:05.553 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:05.553 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:05.554 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:05.667 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:05.668 [http-nio-8080-exec-10] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/userGuide/getInfo, Controller: AdminUserGuideController.getUserGuideInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384925316","userGuideId":"1"}
2026-04-28 22:02:05.776 [http-nio-8080-exec-10] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminUserGuideServiceImpl, 方法: getUserGuideInfo, 参数: [1]
2026-04-28 22:02:05.776 [http-nio-8080-exec-10] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 获取使用指南信息
2026-04-28 22:02:05.776 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.selectById - ==>  Preparing: SELECT userGuide_id,userGuide_title,userGuide_content,deleted,userGuide_createdTime,userGuide_updatedTime FROM general_userGuide WHERE userGuide_id=? AND deleted=0
2026-04-28 22:02:05.776 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:05.839 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.selectById - <==      Total: 1
2026-04-28 22:02:05.839 [http-nio-8080-exec-10] INFO  c.z.e.s.i.a.AdminUserGuideServiceImpl - 获取使用指南信息成功
2026-04-28 22:02:05.839 [http-nio-8080-exec-10] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminUserGuideServiceImpl, 方法: getUserGuideInfo, 返回值: {"userGuideId":1,"userGuideTitle":"<p>测试12</p>","userGuideContent":"<p>测试1</p>","userGuideCreatedTime":1769600231000,"userGuideUpdatedTime":1769600653000}, 耗时: 63ms
2026-04-28 22:02:06.005 [http-nio-8080-exec-10] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/userGuide/getInfo, Controller: AdminUserGuideController.getUserGuideInfo, Status: 200, Duration: 337ms
2026-04-28 22:02:08.312 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:08.315 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:08.391 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:08.392 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:08.392 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
